"","X","id","Q1","Q2","Q3","Q4_1","Q4_2","Q4_3","Q5","Q6","Q7","Q8","Q9","Q10","Q11","Q12","Q13","Q14","Q15","density","areapc"
"10528",10646,8637,2,5,1,"广东省","珠海市","斗门区",3,5,110,4,2,1,"2022/12/21",2,4,5,5,934.1329454,27.5
"10529",10647,5951,2,3,1,"广东省","广州市","黄埔区",3,4,127,5,2,1,"2022/12/30",4,6,5,6,2459,25.4
"10530",10648,3753,1,4,1,"广东省","广州市","海珠区",3,3,130,5,4,1,"2022/12/6",3,7,5,5,19890,26
"10531",10649,8421,2,2,2,"广东省","清远市","阳山县",5,5,200,3,2,1,"2023/1/5",3,3,4,3,104.1426342,66.6666666666667
"10532",10650,4374,2,4,1,"广东省","广州市","海珠区",3,2,100,4,3,1,"2022/12/5",4,5,5,5,19890,25
"10533",10651,7359,2,2,1,"广东省","广州市","白云区",3,10,100,5,3,1,"2022/12/18",2,5,5,6,5276.0229,20
"10534",10652,6883,1,2,1,"广东省","佛山市","高明区",2,4,95,4,2,1,"2022/12/29",3,3,5,4,455.6809976,23.75
"10535",10653,7007,2,3,1,"广东省","深圳市","罗湖区",2,4,105,7,7,1,"2023/1/8",2,6,5,5,14615,15
"10536",10654,6206,2,5,1,"广东省","广州市","越秀区",4,2,61.5,3,1,1,"2022/12/25",2,5,3,3,31212,20.5
"10537",10655,4551,2,2,1,"广东省","广州市","天河区",4,1,90,6,4,1,"2022/12/15",3,5,4,4,23333,15
"10538",10656,6112,1,3,1,"广东省","广州市","天河区",6,1,100,4,3,1,"2022/12/25",2,5,5,5,23333,25
"10539",10657,4396,2,6,1,"广东省","深圳市","福田区",2,10,77,2,2,1,"2022/12/15",4,5,4,3,19872,38.5
"10540",10658,8789,1,2,1,"广东省","广州市","海珠区",2,2,175,6,6,1,"2022/12/20",3,7,5,5,19890,29.1666666666667
"10541",10659,7156,2,5,2,"广东省","湛江市","雷州市",6,1,180,4,3,1,"2022/12/20",2,6,3,4,343.6726155,45
"10542",10660,7515,2,4,1,"广东省","广州市","黄埔区",3,4,125,3,3,1,"2022/12/12",4,6,4,5,2459,41.6666666666667
"10543",10661,6099,1,2,1,"广东省","深圳市","福田区",2,4,104,3,2,1,"2022/12/15",3,6,5,5,19872,34.6666666666667
"10544",10662,4851,2,3,1,"广东省","深圳市","罗湖区",2,5,110,3,2,1,"2022/12/20",2,7,5,5,14615,36.6666666666667
"10545",10663,6621,1,3,1,"广东省","深圳市","宝安区",4,4,45,2,2,1,"2022/12/24",4,5,5,5,6035.573397,22.5
"10546",10664,8683,1,2,1,"广东省","广州市","番禺区",3,4,100,4,4,1,"2022/12/23",4,5,5,5,3128.994635,25
"10547",10665,4262,1,5,1,"广东省","广州市","天河区",4,2,85,2,2,1,"2022/12/31",4,5,2,3,23333,42.5
"10548",10666,7925,1,5,1,"广东省","深圳市","罗湖区",2,10,70,2,2,1,"2023/1/5",4,5,5,5,14615,35
"10549",10667,5184,2,4,1,"广东省","深圳市","南山区",2,2,105,4,3,1,"2022/12/25",2,5,5,5,9679,26.25
"10550",10668,6207,2,3,1,"广东省","广州市","白云区",2,4,118,3,2,1,"2022/12/13",4,5,5,5,5276.0229,39.3333333333333
"10551",10669,5046,1,3,1,"广东省","深圳市","南山区",2,10,73,3,2,1,"2022/12/10",4,5,5,5,9679,24.3333333333333
"10552",10670,9118,1,2,1,"广东省","广州市","荔湾区",4,4,40,1,NA,1,"2022/12/20",2,4,4,NA,19839,40
"10553",10671,7169,2,2,1,"广东省","广州市","黄埔区",4,5,85,6,2,1,"2022/12/25",4,5,5,5,2459,14.1666666666667
"10554",10672,5577,2,3,1,"广东省","深圳市","龙岗区",2,4,107,5,3,1,"2022/12/16",3,7,5,6,4390.330641,21.4
"10555",10673,8141,2,3,1,"广东省","广州市","黄埔区",2,1,105,4,2,2,"",0,6,6,6,2459,26.25
"10556",10674,6985,1,3,1,"广东省","深圳市","宝安区",2,2,125,4,2,1,"2022/12/20",4,7,5,6,6035.573397,31.25
"10557",10675,4538,1,3,1,"广东省","惠州市","惠阳区",2,2,109,4,4,1,"2022/12/30",4,3,5,3,752.8817784,27.25
"10558",10676,6316,2,2,1,"广东省","广州市","荔湾区",5,6,105,4,4,1,"2022/12/27",4,5,5,5,19839,26.25
"10559",10677,3943,2,3,1,"广东省","深圳市","宝安区",2,4,105,5,3,1,"2023/1/1",4,6,6,6,6035.573397,21
"10560",10678,8952,2,3,1,"广东省","广州市","白云区",2,2,115,4,2,1,"2022/12/20",4,6,5,5,5276.0229,28.75
"10561",10679,8856,2,2,2,"广东省","佛山市","南海区",6,1,150,4,3,2,"",0,5,5,4,3134.139454,37.5
"10562",10680,4206,2,4,1,"广东省","佛山市","顺德区",5,2,98,3,3,2,"",0,2,3,2,3732.083111,32.6666666666667
"10563",10681,3689,1,4,1,"广东省","广州市","天河区",3,2,81,3,2,1,"2022/12/21",4,5,5,5,23333,27
"10564",10682,4207,2,2,1,"广东省","深圳市","福田区",4,4,69,5,4,1,"2022/12/27",4,5,5,5,19872,13.8
"10565",10683,4723,1,2,1,"广东省","广州市","天河区",5,2,75,3,2,1,"2022/12/23",4,5,3,2,23333,25
"10566",10684,3750,2,3,1,"广东省","广州市","黄埔区",2,4,188,3,1,1,"2022/12/20",1,6,5,3,2459,62.6666666666667
"10567",10685,8532,1,3,1,"广东省","江门市","江海区",6,1,195,4,2,1,"2022/12/6",4,6,5,6,3145.068473,48.75
"10568",10686,8070,1,3,1,"广东省","深圳市","南山区",3,5,77,5,3,1,"2022/12/19",4,5,4,4,9679,15.4
"10569",10687,4410,1,2,1,"广东省","佛山市","禅城区",5,2,115,2,2,1,"2022/6/29",4,4,5,5,7881.33145,57.5
"10570",10688,7362,2,3,1,"广东省","广州市","白云区",3,5,100,4,3,1,"2022/12/18",4,7,5,5,5276.0229,25
"10571",10689,7218,2,3,1,"广东省","广州市","海珠区",2,3,178,5,2,1,"2023/1/20",3,6,5,6,19890,35.6
"10572",10690,7468,2,2,1,"广东省","广州市","荔湾区",4,4,42,4,2,1,"2023/1/15",2,4,5,5,19839,10.5
"10573",10691,7556,2,2,1,"广东省","深圳市","宝安区",2,4,128,3,1,2,"",0,7,7,3,6035.573397,42.6666666666667
"10574",10692,5284,2,2,1,"广东省","深圳市","南山区",2,2,99,3,2,1,"2022/12/21",2,5,5,5,9679,33
"10575",10693,8528,1,4,1,"广东省","深圳市","南山区",3,2,70,7,4,1,"2022/12/23",3,5,3,3,9679,10
"10576",10694,5846,1,2,1,"广东省","广州市","白云区",1,2,118,3,3,1,"2022/12/25",4,6,5,5,5276.0229,39.3333333333333
"10577",10695,7266,2,2,2,"广东省","汕头市","潮阳区",4,2,180,3,3,1,"2022/12/21",4,5,5,6,1203.197195,60
"10578",10696,3879,1,4,1,"广东省","深圳市","宝安区",2,4,93,3,2,1,"2022/12/28",4,5,3,3,6035.573397,31
"10579",10697,3764,1,3,1,"广东省","广州市","番禺区",2,6,91,6,5,1,"2022/12/8",4,6,5,5,3128.994635,15.1666666666667
"10580",10698,7510,1,4,1,"广东省","广州市","越秀区",3,3,105,4,2,2,"",0,5,4,4,31212,26.25
"10581",10699,8396,2,4,1,"广东省","广州市","海珠区",3,10,86,4,3,1,"2022/12/15",2,5,4,2,19890,21.5
"10582",10700,8766,2,3,1,"广东省","广州市","荔湾区",1,2,95,7,5,1,"2022/12/22",3,7,5,5,19839,13.5714285714286
"10583",10701,5706,2,3,1,"广东省","广州市","花都区",2,2,107,5,3,1,"2022/12/19",3,6,5,5,1567.445487,21.4
"10584",10702,4151,2,2,1,"广东省","广州市","海珠区",3,5,120,3,3,1,"2022/12/22",1,7,5,5,19890,40
"10585",10703,7901,2,3,1,"广东省","广州市","白云区",3,2,92,4,2,1,"2023/1/16",1,6,6,6,5276.0229,23
"10586",10704,5025,2,3,1,"广东省","广州市","天河区",5,1,110,6,2,1,"2022/12/15",2,5,5,5,23333,18.3333333333333
"10587",10705,6579,2,2,1,"广东省","广州市","荔湾区",3,3,71,4,3,1,"2022/12/19",4,5,5,5,19839,17.75
"10588",10706,5802,1,4,1,"广东省","深圳市","罗湖区",2,4,89,4,3,2,"",0,6,5,5,14615,22.25
"10589",10707,8132,2,3,1,"广东省","广州市","番禺区",3,3,65,4,3,1,"2022/12/25",4,5,5,5,3128.994635,16.25
"10590",10708,6726,1,2,1,"广东省","湛江市","廉江市",3,2,115,4,3,1,"2022/12/16",4,3,5,3,448.4864977,28.75
"10591",10709,7432,2,2,1,"广东省","广州市","天河区",3,4,96,5,3,1,"2022/12/23",3,5,4,5,23333,19.2
"10592",10710,6749,2,2,1,"广东省","广州市","白云区",3,4,60,3,2,1,"2022/12/20",3,5,3,3,5276.0229,20
"10593",10711,5946,2,4,1,"广东省","广州市","天河区",1,6,123,4,3,2,"",0,5,5,5,23333,30.75
"10594",10712,8907,2,3,1,"广东省","广州市","荔湾区",6,1,108,4,4,1,"2023/1/16",3,6,5,5,19839,27
"10595",10713,7899,2,3,1,"广东省","广州市","增城区",3,2,120,4,2,1,"2022/12/14",1,6,5,6,941,30
"10596",10714,8948,2,3,1,"广东省","茂名市","茂南区",3,2,142,6,4,1,"2022/12/20",3,5,5,5,1910.711177,23.6666666666667
"10597",10715,4675,1,2,1,"广东省","广州市","越秀区",2,4,120,3,2,1,"2022/12/29",2,6,5,5,31212,40
"10598",10716,7904,2,3,1,"广东省","广州市","增城区",3,2,90,4,2,1,"2022/12/19",1,6,6,6,941,22.5
"10599",10717,7903,2,3,1,"广东省","广州市","黄埔区",3,2,120,4,2,1,"2023/1/12",1,6,6,6,2459,30
"10600",10718,3899,1,4,1,"广东省","广州市","天河区",4,3,55,3,2,1,"2022/12/12",4,5,5,5,23333,18.3333333333333
"10601",10719,8635,2,3,1,"广东省","广州市","白云区",3,2,76,3,2,1,"2022/12/24",3,5,5,4,5276.0229,25.3333333333333
"10602",10720,6102,2,2,1,"广东省","广州市","南沙区",4,3,75,4,2,1,"2022/12/26",4,5,5,5,2291.665324,18.75
"10603",10721,8639,2,3,1,"广东省","珠海市","金湾区",2,2,150,3,2,2,"",0,5,5,5,770.0730405,50
"10604",10722,4801,1,4,1,"广东省","广州市","越秀区",4,2,70,6,4,1,"2023/1/4",3,5,4,4,31212,11.6666666666667
"10605",10723,4501,1,2,1,"广东省","广州市","白云区",5,1,85,5,4,1,"2022/12/1",4,5,2,3,5276.0229,17
"10606",10724,7598,1,2,1,"广东省","广州市","天河区",3,4,109,3,3,1,"2022/12/30",4,5,5,5,23333,36.3333333333333
"10607",10725,7858,2,3,1,"广东省","广州市","越秀区",3,3,115,4,2,1,"2022/12/23",3,6,5,5,31212,28.75
"10608",10726,6964,2,2,1,"广东省","广州市","白云区",3,5,86,5,4,1,"2022/12/6",3,6,5,5,5276.0229,17.2
"10609",10727,7174,2,5,1,"广东省","惠州市","惠阳区",4,2,126,6,6,2,"",0,4,3,5,752.8817784,21
"10610",10728,8675,2,3,1,"广东省","广州市","白云区",1,10,58,4,4,1,"2022/12/21",4,5,5,3,5276.0229,14.5
"10611",10729,7215,1,5,2,"广西壮族自治区","南宁市","横县",6,1,115,6,4,1,"2022/12/31",4,4,3,5,240.0866788,19.1666666666667
"10612",10730,4888,2,3,1,"广西壮族自治区","南宁市","兴宁区",2,2,120,3,2,2,"",0,6,5,5,788.6673704,40
"10613",10731,7216,1,5,2,"广西壮族自治区","南宁市","横县",6,1,115,6,4,1,"2022/12/30",4,4,3,5,240.0866788,19.1666666666667
"10614",10732,8037,2,3,1,"广西壮族自治区","南宁市","青秀区",1,4,107,4,2,1,"2022/12/18",4,5,5,4,1194.046956,26.75
"10615",10733,8802,2,4,2,"广西壮族自治区","南宁市","西乡塘",6,1,160,3,2,1,"2022/12/19",4,5,3,5,1430.983363,53.3333333333333
"10616",10734,8998,1,5,2,"广西壮族自治区","防城港市","东兴市",5,3,108,3,2,1,"2022/12/26",3,4,3,3,393.5718262,36
"10617",10735,6494,2,2,1,"广西壮族自治区","南宁市","江南区",3,3,84,4,4,1,"2022/12/30",3,4,5,5,777.8367208,21
"10618",10736,7127,2,2,2,"广西壮族自治区","玉林市","博白县",6,1,134,7,5,2,"",0,3,3,3,332.0929483,19.1428571428571
"10619",10737,7464,2,3,1,"广西壮族自治区","贵港市","港北区",4,3,58,2,2,1,"2022/12/1",4,2,5,2,640.1238565,29
"10620",10738,7596,1,2,1,"广西壮族自治区","钦州市","钦南区",4,1,200,6,4,1,"2022/12/19",3,6,5,5,268.1054124,33.3333333333333
"10621",10739,9083,2,4,1,"广西壮族自治区","南宁市","西乡塘",4,2,88,4,3,1,"2022/12/15",4,4,3,5,1430.983363,22
"10622",10740,4017,1,4,2,"广西壮族自治区","桂林市","永福县",4,2,125,2,2,1,"2022/12/30",3,3,5,3,77.76637506,62.5
"10623",10741,2864,2,2,1,"广西壮族自治区","桂林市","秀峰区",2,2,129,2,1,1,"2022/12/29",4,4,5,3,3385.899905,64.5
"10624",10742,5897,2,4,1,"广西壮族自治区","桂林市","秀峰区",6,1,200,3,3,1,"2022/12/22",2,6,4,5,3385.899905,66.6666666666667
"10625",10743,5286,2,3,2,"广西壮族自治区","贺州市","八步区",6,1,131,4,2,1,"2022/12/18",3,5,5,5,121.0168751,32.75
"10626",10744,6522,2,2,2,"广西壮族自治区","崇左市","凭祥市",5,3,175,3,3,2,"",0,4,5,3,184.3759832,58.3333333333333
"10627",10745,5987,2,2,2,"广西壮族自治区","北海市","合浦县",6,1,132,6,5,2,"",0,5,5,5,326.4502075,22
"10628",10746,7731,2,4,1,"广西壮族自治区","柳州市","柳北区",3,1,150,4,2,1,"2022/12/18",3,5,2,4,1466.740409,37.5
"10629",10747,4120,1,5,1,"广西壮族自治区","南宁市","青秀区",2,6,89,4,3,1,"2022/12/17",4,4,5,5,1194.046956,22.25
"10630",10748,7897,2,1,2,"广西壮族自治区","南宁市","兴宁区",6,1,115,4,3,1,"2022/12/24",4,5,3,3,788.6673704,28.75
"10631",10749,7691,1,4,1,"广西壮族自治区","桂林市","临桂区",5,2,96,4,2,2,"",0,2,5,3,250,24
"10632",10750,5003,2,2,1,"广西壮族自治区","柳州市","柳北区",2,2,91,2,2,1,"2022/12/23",4,3,5,3,1466.740409,45.5
"10633",10751,4656,1,5,2,"广西壮族自治区","梧州市","藤县",4,4,92,3,3,2,"",0,2,3,3,188.2334719,30.6666666666667
"10634",10752,8404,2,2,1,"广西壮族自治区","南宁市","良庆区",2,6,60,3,3,1,"2022/12/17",3,3,3,2,392.5238641,20
"10635",10753,5498,2,2,2,"广西壮族自治区","桂林市","象山区",6,1,215,4,4,1,"2022/12/20",4,6,4,4,2951.278156,53.75
"10636",10754,9092,1,2,2,"广西壮族自治区","桂林市","临桂区",6,2,150,4,4,1,"2022/12/24",3,3,5,4,250,37.5
"10637",10755,5916,1,4,1,"广西壮族自治区","崇左市","天等县",1,4,110,4,3,2,"",0,4,5,5,120.2903326,27.5
"10638",10756,7659,1,2,1,"广西壮族自治区","南宁市","江南区",1,5,92,4,4,2,"",0,3,5,2,777.8367208,23
"10639",10757,3645,2,2,1,"广西壮族自治区","南宁市","青秀区",2,4,85,3,1,1,"2022/12/10",4,4,4,2,1194.046956,28.3333333333333
"10640",10758,8368,2,4,1,"广西壮族自治区","贵港市","桂平市",5,6,98,1,NA,1,"2022/12/29",3,2,3,NA,344.2958244,98
"10641",10759,6597,2,3,1,"广西壮族自治区","南宁市","青秀区",1,4,89,5,4,1,"2022/12/24",3,3,5,3,1194.046956,17.8
"10642",10760,3087,2,2,1,"广西壮族自治区","北海市","海城区",1,4,94,3,2,1,"2022/12/25",4,3,5,3,5275.137866,31.3333333333333
"10643",10761,7594,1,4,1,"广西壮族自治区","钦州市","浦北县",3,4,115,4,2,1,"2022/12/26",4,4,5,5,247.0362746,28.75
"10644",10762,7404,2,3,1,"广西壮族自治区","南宁市","兴宁区",3,4,115,3,2,1,"2022/12/6",4,4,3,5,788.6673704,38.3333333333333
"10645",10763,4258,2,4,2,"广西壮族自治区","桂林市","七星区",4,2,107,4,3,1,"2022/12/21",3,4,3,5,5174.950516,26.75
"10646",10764,5247,2,4,1,"广西壮族自治区","钦州市","钦北区",3,2,85,3,2,1,"2022/12/10",4,4,5,5,299.4974751,28.3333333333333
"10647",10765,2843,1,3,2,"广西壮族自治区","贵港市","平南县",5,2,93,3,3,1,"2023/1/1",4,2,5,2,344.4571445,31
"10648",10766,3290,2,2,1,"广西壮族自治区","南宁市","兴宁区",3,2,100,5,5,2,"",0,4,5,5,788.6673704,20
"10649",10767,8951,2,3,1,"广西壮族自治区","柳州市","鱼峰区",3,2,92,4,3,1,"2022/12/25",4,2,3,4,7047.242008,23
"10650",10768,2663,2,3,1,"广西壮族自治区","柳州市","柳北区",3,3,103,4,3,1,"2022/12/10",4,3,5,3,1466.740409,25.75
"10651",10769,7081,2,2,2,"广西壮族自治区","桂林市","雁山区",5,1,115,6,5,1,"2022/12/26",4,3,4,5,413.7336957,19.1666666666667
"10652",10770,3834,2,4,2,"广西壮族自治区","柳州市","柳江县",6,1,100,4,2,1,"2022/12/7",2,3,5,3,NA,25
"10653",10771,7416,1,3,1,"广西壮族自治区","柳州市","城中区",2,6,91,4,3,1,"2022/12/28",4,3,5,3,3077,22.75
"10654",10772,7918,2,2,2,"广西壮族自治区","桂林市","象山区",5,2,130,5,4,1,"2022/12/29",4,4,5,5,2951.278156,26
"10655",10773,6897,1,2,1,"广西壮族自治区","柳州市","柳江县",2,6,103,5,2,1,"2022/10/29",3,4,3,4,NA,20.6
"10656",10774,8122,2,3,1,"广西壮族自治区","桂林市","叠彩区",4,8,91,1,NA,1,"2022/12/17",4,2,3,NA,3740.301703,91
"10657",10775,3742,2,2,1,"广西壮族自治区","柳州市","鱼峰区",2,3,100,3,3,1,"2022/12/19",4,4,5,5,7047.242008,33.3333333333333
"10658",10776,5654,2,3,1,"广西壮族自治区","南宁市","青秀区",2,4,89,5,2,1,"2022/12/8",4,5,6,7,1194.046956,17.8
"10659",10777,7371,1,4,2,"广西壮族自治区","柳州市","鱼峰区",6,1,189,4,2,1,"2022/12/16",2,6,5,5,7047.242008,47.25
"10660",10778,6601,1,2,2,"广西壮族自治区","百色市","凌云县",5,2,100,7,5,2,"",0,2,5,1,87.49491901,14.2857142857143
"10661",10779,4879,1,4,2,"广西壮族自治区","玉林市","陆川县",6,1,119,4,2,1,"2022/12/10",4,4,5,5,474.3329669,29.75
"10662",10780,6608,2,1,1,"广西壮族自治区","钦州市","钦南区",3,4,95,4,4,2,"",0,3,3,3,268.1054124,23.75
"10663",10781,3795,1,2,2,"广西壮族自治区","梧州市","藤县",5,2,125,2,1,2,"",0,4,4,3,188.2334719,62.5
"10664",10782,4590,2,3,1,"广西壮族自治区","桂林市","象山区",4,2,115,3,2,1,"2022/11/20",4,4,5,5,2951.278156,38.3333333333333
"10665",10783,5400,1,2,1,"广西壮族自治区","桂林市","临桂区",3,6,81,5,2,2,"",0,2,4,2,250,16.2
"10666",10784,5759,1,4,1,"广西壮族自治区","百色市","右江区",2,2,82,1,NA,1,"2022/12/15",4,2,5,NA,117.6601323,82
"10667",10785,6273,2,2,1,"广西壮族自治区","桂林市","象山区",3,5,120,6,5,1,"2022/12/29",3,4,5,5,2951.278156,20
"10668",10786,7646,2,1,1,"广西壮族自治区","玉林市","玉州区",3,4,126,5,4,1,"2022/12/29",4,3,3,4,662.7179753,25.2
"10669",10787,6715,2,3,2,"广西壮族自治区","南宁市","青秀区",6,1,122,5,3,2,"",0,4,5,3,1194.046956,24.4
"10670",10788,4580,2,3,1,"广西壮族自治区","南宁市","兴宁区",1,4,100,4,2,1,"2022/12/23",4,4,5,5,788.6673704,25
"10671",10789,2943,2,3,1,"广西壮族自治区","南宁市","兴宁区",2,4,120,3,2,1,"2022/12/16",1,6,5,6,788.6673704,40
"10672",10790,6170,2,3,1,"广西壮族自治区","柳州市","柳北区",4,4,115,6,5,1,"2022/12/16",4,4,4,4,1466.740409,19.1666666666667
"10673",10791,4983,1,3,1,"广西壮族自治区","南宁市","兴宁区",4,6,75,4,2,1,"2022/12/25",3,4,5,5,788.6673704,18.75
"10674",10792,5507,2,5,1,"广西壮族自治区","梧州市","万秀区",4,10,92,3,3,1,"2022/12/16",4,2,4,2,634.9945226,30.6666666666667
"10675",10793,9075,2,1,1,"广西壮族自治区","南宁市","良庆区",1,5,43,3,3,2,"",0,3,3,5,392.5238641,14.3333333333333
"10676",10794,6163,2,3,1,"广西壮族自治区","南宁市","青秀区",3,4,130,5,3,1,"2022/12/12",3,6,6,6,1194.046956,26
"10677",10795,8377,2,5,1,"广西壮族自治区","南宁市","江南区",4,4,95,3,2,1,"2022/12/18",2,5,3,5,777.8367208,31.6666666666667
"10678",10796,5066,2,4,1,"广西壮族自治区","南宁市","江南区",2,4,106,5,4,2,"",0,5,5,4,777.8367208,21.2
"10679",10797,5730,1,2,2,"广西壮族自治区","北海市","银海区",3,3,135,3,2,1,"2022/12/17",3,4,5,5,616.5873215,45
"10680",10798,5282,1,2,1,"广西壮族自治区","贵港市","桂平市",5,2,175,4,3,1,"2022/12/21",4,6,5,5,344.2958244,43.75
"10681",10799,8286,2,2,1,"广西壮族自治区","南宁市","青秀区",2,4,110,4,4,2,"",0,4,5,5,1194.046956,27.5
"10682",10800,7386,1,4,1,"广西壮族自治区","南宁市","青秀区",2,6,115,4,2,1,"2022/12/18",4,5,5,5,1194.046956,28.75
"10683",10801,8527,2,4,2,"广西壮族自治区","贵港市","桂平市",6,1,100,5,4,1,"2022/12/29",3,2,5,2,344.2958244,20
"10684",10802,5641,2,3,2,"广西壮族自治区","北海市","合浦县",6,1,135,5,2,1,"2022/12/10",4,5,5,7,326.4502075,27
"10685",10803,9037,1,4,1,"广西壮族自治区","柳州市","城中区",3,6,76,6,3,1,"2022/12/30",3,2,4,2,3077,12.6666666666667
"10686",10804,9024,1,2,1,"海南省","海口市","龙华区",4,4,43,2,2,1,"2022/12/23",4,3,4,4,2667,21.5
"10687",10805,8796,2,3,1,"海南省","海口市","龙华区",2,3,96,3,2,1,"2022/12/29",3,5,5,5,2667,32
"10688",10806,3659,2,3,1,"海南省","海口市","琼山区",2,6,110,3,2,1,"2022/12/19",2,4,5,5,622.349029,36.6666666666667
"10689",10807,7991,2,1,2,"海南省","三亚市","崖州区",5,2,120,5,4,2,"",0,3,2,2,317,24
"10690",10808,2969,1,1,2,"海南省","海口市","秀英区",6,2,137,3,2,2,"",0,5,3,4,1036.764411,45.6666666666667
"10691",10809,8864,1,2,1,"海南省","三亚市","吉阳区",3,2,82,3,2,1,"2022/12/23",4,2,5,2,1183,27.3333333333333
"10692",10810,7233,2,4,2,"海南省","海口市","秀英区",6,1,136,4,3,2,"",0,6,5,5,1036.764411,34
"10693",10811,8343,2,2,1,"海南省","三亚市","吉阳区",4,6,61,3,3,1,"2022/12/9",4,2,5,3,1183,20.3333333333333
"10694",10812,4918,1,2,1,"海南省","海口市","美兰区",2,3,85,3,2,1,"2022/12/29",4,4,5,5,1512.128348,28.3333333333333
"10695",10813,8349,1,2,1,"海南省","海口市","琼山区",5,1,80,7,7,1,"2023/1/29",2,3,3,2,622.349029,11.4285714285714
"10696",10814,7807,2,3,1,"海南省","海口市","美兰区",5,4,100,4,1,2,"",0,4,4,3,1512.128348,25
"10697",10815,9140,2,1,2,"海南省","海口市","龙华区",5,5,100,5,3,2,"",0,5,2,3,2667,20
"10698",10816,8940,2,3,1,"海南省","海口市","秀英区",4,2,105,5,3,1,"2022/12/19",4,5,5,5,1036.764411,21
"10699",10817,4483,2,3,1,"海南省","海口市","琼山区",2,2,100,4,3,1,"2022/12/13",2,5,4,7,622.349029,25
"10700",10818,6557,1,4,2,"海南省","三亚市","天涯区",6,1,125,3,2,1,"2022/12/28",4,5,5,5,371,41.6666666666667
"10701",10819,7533,2,2,1,"重庆市","重庆市","万州区",3,3,127,4,2,1,"2022/12/16",3,4,5,5,452.91691,31.75
"10702",10820,8696,1,3,1,"重庆市","重庆市","渝北区",1,10,55,3,2,1,"2022/12/16",4,3,4,4,1508.468743,18.3333333333333
"10703",10821,4561,2,3,1,"重庆市","重庆市","渝中区",2,2,120,4,3,2,"",0,5,5,5,25217,30
"10704",10822,4433,1,2,1,"重庆市","重庆市","万州区",3,5,167,3,2,1,"2022/12/12",3,5,6,7,452.91691,55.6666666666667
"10705",10823,7147,1,2,1,"重庆市","重庆市","渝中区",2,6,115,2,2,1,"2022/12/15",4,5,5,5,25217,57.5
"10706",10824,6648,2,2,1,"重庆市","重庆市","渝北区",3,4,105,4,1,1,"2022/12/15",4,5,4,3,1508.468743,26.25
"10707",10825,7277,1,4,1,"重庆市","重庆市","万州区",3,3,120,4,4,1,"2022/12/27",2,4,4,4,452.91691,30
"10708",10826,3918,1,2,1,"重庆市","重庆市","渝北区",2,2,85,2,2,1,"2022/11/23",4,4,5,6,1508.468743,42.5
"10709",10827,8229,2,2,2,"重庆市","重庆市","荣昌县",6,1,145,7,6,1,"2022/12/16",4,5,3,3,NA,20.7142857142857
"10710",10828,6262,1,6,2,"重庆市","重庆市","万州区",6,1,115,2,2,1,"2022/12/22",4,4,3,2,452.91691,57.5
"10711",10829,7793,1,2,1,"重庆市","重庆市","九龙坡",2,4,124,2,2,1,"2022/12/21",3,5,5,5,3513.459397,62
"10712",10830,4303,2,3,1,"重庆市","重庆市","渝中区",1,4,95,3,2,1,"2022/12/23",4,5,5,5,25217,31.6666666666667
"10713",10831,4308,1,2,1,"重庆市","重庆市","渝北区",2,4,130,5,4,2,"",0,6,5,6,1508.468743,26
"10714",10832,6946,2,3,1,"重庆市","重庆市","南岸区",1,6,105,3,2,1,"2022/12/19",4,5,5,5,4521.16952,35
"10715",10833,8104,2,2,1,"重庆市","重庆市","万州区",3,2,168,4,2,1,"2022/12/16",3,5,5,5,452.91691,42
"10716",10834,5858,1,2,1,"重庆市","重庆市","万州区",2,10,45,2,2,1,"2023/1/9",4,3,5,5,452.91691,22.5
"10717",10835,6202,2,2,1,"重庆市","重庆市","万州区",5,5,100,5,4,1,"2022/11/22",4,4,5,5,452.91691,20
